Date,Price,Volume,Return,Volatility,Event_Shock,Regime_Label
2023-01-02 18:00:00,92.57920445695476,63183.72631963208,-0.0010564828238824053,0.009605940571912648,0,0
2023-01-02 19:00:00,92.3097029714334,5554.31638804572,-0.002911036955892888,0.009282965505213512,0,0
2023-01-02 20:00:00,90.95411468405504,8622.884703780815,-0.014685219903674274,0.009099934157304852,0,0
2023-01-02 21:00:00,90.30848216867359,36865.64133805426,-0.007098442083947086,0.008797264156239767,0,0
2023-01-02 22:00:00,89.90151713455626,36819.613249358816,-0.004506387709597875,0.008481843901956118,0,0
2023-01-02 23:00:00,90.86087620560711,36866.09917888728,0.010671222262189157,0.008174250253485359,0,0
2023-01-03 00:00:00,91.18217688193229,1037922.3064765224,0.0035361828956846143,0.007331185633938878,0,0
2023-01-03 01:00:00,89.58371670665815,38983.37338284051,-0.01753040155362734,0.009006065848355392,0,0
2023-01-03 02:00:00,89.88300154336316,68566.93086878084,-0.049722291953381584,0.016803383047618976,1,1
2023-01-03 03:00:00,89.54586633146768,57182.4186288851,-0.0037508228041631653,0.016526667326519442,0,1
2023-01-03 04:00:00,88.94866524853856,42251.335903609724,-0.006669220003059587,0.01633219985165377,0,1
2023-01-03 05:00:00,89.50163800962916,16070.342240457769,0.006216762888408679,0.016969505991671078,0,1
2023-01-03 06:00:00,90.43334963393545,47050.144701544334,0.01040999522495951,0.01776606145003677,0,1
2023-01-03 07:00:00,91.28458077509053,10169.769107210643,0.05494100730971602,0.026138717212494285,1,1
2023-01-03 08:00:00,90.52763303530315,17381.842281011817,-0.008292175232226386,0.026244226947074886,0,1
2023-01-03 09:00:00,90.25676315369637,13556.703838253525,0.029689589308254046,0.027750843120975865,1,1
2023-01-03 10:00:00,90.56477648070846,23905.746285734695,0.00341263431403564,0.027750052757505108,0,1
2023-01-03 11:00:00,91.45733322220335,222940.136156164,0.009855451271223592,0.0269628435694175,0,1
2023-01-03 12:00:00,91.02823897610445,3404.0963948666495,-0.0046917423784529,0.0196491037553782,0,1
2023-01-03 13:00:00,90.86833970304393,43750.5818171266,0.04897004486772673,0.022656940174349875,1,1
2023-01-03 14:00:00,89.87211831458085,4390.876431308466,-0.010963349740060283,0.023135928216758556,0,1
2023-01-03 15:00:00,88.80604929393168,13740.02155030318,-0.011862066240806709,0.024475362477355055,0,1
2023-01-03 16:00:00,89.53650198122239,65444.03290946604,-0.011178201265928724,0.0255730554424463,1,1
2023-01-03 17:00:00,90.75978551147195,23488.82415391526,0.01366240028570823,0.020298265760711427,0,1
2023-01-03 18:00:00,90.70350525813024,7496.977528283216,-0.0006201012158033385,0.01984381780379331,0,1
2023-01-03 19:00:00,91.62281512346262,10771.901294553843,0.010135328978920242,0.01821537995961016,0,1
2023-01-03 20:00:00,91.96331851162421,43460.064978148686,0.0037163602504763416,0.01821329977999079,0,1
2023-01-03 21:00:00,91.37924130876644,10610.860895044596,-0.006351197546051243,0.01842366093177158,0,1
2023-01-03 22:00:00,91.71861979533412,27349.63848275537,0.0037139560550841395,0.018220222292939528,0,1
2023-01-03 23:00:00,93.13845756802378,23053.476005660807,0.015480365664659693,0.010434575937087211,0,0
2023-01-04 00:00:00,93.11440359354586,11480.436047617832,-0.0002582603910995153,0.009638231893268161,0,0
2023-01-04 01:00:00,94.58062364238067,187952.41335608167,0.01574643655814006,0.0092874430801498,0,0
2023-01-04 02:00:00,92.1123104474561,41519.52270867992,-0.04900294618246627,0.018981829843216915,1,1
2023-01-04 03:00:00,92.87859506490636,2906.94335121365,0.008319025043752239,0.018646203873748473,0,1
2023-01-04 04:00:00,92.96873101843765,26541.221050769058,0.0009704706823817134,0.01864627741797634,0,1
2023-01-04 05:00:00,92.70004455215954,11364.088551559613,-0.0028900735046586785,0.018331053865806538,0,1
2023-01-04 06:00:00,92.79437683734456,51659.70389329126,0.001017607765355023,0.018272767094275517,0,1
2023-01-04 07:00:00,90.95930408651162,9971.429786668066,-0.01977568914600893,0.01915485819766143,0,1
2023-01-04 08:00:00,90.76858799646958,19638.82117628685,-0.002096718878375119,0.019027462536272428,0,1
2023-01-04 09:00:00,91.10181089398831,36497.0706060194,0.0036711257151174643,0.018078694262040042,0,1
2023-01-04 10:00:00,92.45730931293164,52352.5117018224,0.01487894044741516,0.019073157406517244,0,1
2023-01-04 11:00:00,91.98737634507687,6632.277860948757,-0.005082702182736474,0.017910528160910558,0,1
2023-01-04 12:00:00,91.25286302949213,15764.23056349339,0.0038812832090552862,0.00912829122227472,1,0
2023-01-04 13:00:00,90.80412064807206,13698.67906889781,0.008761299721086045,0.009172483101628586,1,0
2023-01-04 14:00:00,91.64442390351006,11460.604842186387,0.009254021177020741,0.009600447679493968,0,0
2023-01-04 15:00:00,91.95487040642443,128727.65374043927,0.003387511096596845,0.009510878514300786,0,0
2023-01-04 16:00:00,91.47692558462627,33023.73125573516,-0.0051976020376703885,0.009766577200790912,0,0
2023-01-04 17:00:00,91.95559454502397,6242.375298013146,0.005232674331133561,0.006444709819337786,0,0
2023-01-04 18:00:00,92.05405834215121,55152.75328760275,0.0010707754934804038,0.006203158893213156,0,0
2023-01-04 19:00:00,92.95494077269888,183901.61582977712,0.009786449905328893,0.006464623782748094,0,0
2023-01-04 20:00:00,92.31164322916956,61849.86904702087,-0.006920530938773524,0.0062853208964516495,0,0
2023-01-04 21:00:00,92.01840408172811,4820.48601064755,-0.0031766214659776824,0.006057372648874449,0,0
2023-01-04 22:00:00,91.66679425734974,13572.024446310535,-0.0038210815313215766,0.006359628993540692,0,0
2023-01-04 23:00:00,90.33440370034565,78191.10311762324,-0.014535149481321187,0.007672931897903148,0,0
2023-01-05 00:00:00,90.61093562723778,10854.451316074661,0.0030612027706457606,0.007021164270597543,0,0
2023-01-05 01:00:00,90.85654134542693,34331.52915042711,0.0027105527217988934,0.006976088080466106,0,0
2023-01-05 02:00:00,90.87027290941002,47792.980366081974,0.00015113456642460902,0.006837403056209949,0,0
2023-01-05 03:00:00,90.6661899683926,8717.340905961866,-0.0022458713337514744,0.006525059924215635,0,0
2023-01-05 04:00:00,89.39199386164496,20753.592515252698,-0.014053707420504142,0.007561369952369128,0,0
2023-01-05 05:00:00,89.02490981992543,861.5496272434251,-0.004106453227653591,0.006106971195396795,0,0
2023-01-05 06:00:00,88.72871102162966,7907.859036215492,-0.003327145165267695,0.006040587525155629,0,0
2023-01-05 07:00:00,88.02573361293196,17110.230673794427,-0.007922772692216189,0.006159720311740772,0,0
2023-01-05 08:00:00,87.89256325538642,6324.693273016906,0.13767601405779245,0.04537145711223963,1,1
2023-01-05 09:00:00,88.2564831666216,112691.72856350384,0.004140508568145384,0.044639651449812856,0,1
2023-01-05 10:00:00,89.92999015733132,5270.384621290624,0.018961859012105304,0.04458453111704829,0,1
2023-01-05 11:00:00,90.0959809662436,14185.215132193369,0.0018457781283183897,0.04460796647119939,0,1
2023-01-05 12:00:00,90.3370331153443,25102.948222506213,-0.02742293003759159,0.04631761850497436,1,1
2023-01-05 13:00:00,90.27881458707714,93085.46131738223,-0.000644459157661671,0.046271958461560174,0,1
2023-01-05 14:00:00,88.55559856072581,5240.320024460768,-0.019087712152990415,0.046595194066099584,0,1
2023-01-05 15:00:00,88.54097459947619,70485.60278676858,-0.00016513875449216878,0.04647903325458876,0,1
2023-01-05 16:00:00,88.60315711182125,22253.021163802958,0.0007023020994102644,0.046364076679042736,0,1
2023-01-05 17:00:00,90.79452770650232,8254.314802333638,0.02473242112485286,0.04604712250676584,0,1
2023-01-05 18:00:00,90.62895392980828,34965.02217219829,-0.0018236096478112254,0.015319780855058304,0,1
2023-01-05 19:00:00,90.91130602716134,26877.90077914469,0.003115473423336125,0.015293326323771658,0,1
2023-01-05 20:00:00,90.88884023457989,12085.759320821968,-0.0002471176970524331,0.013781650621293705,0,0
2023-01-05 21:00:00,89.8357312041347,23618.889773630464,-0.00711708441891285,0.013802446828850286,1,0
2023-01-05 22:00:00,90.87137800904237,14983.223234804815,0.035930432114087675,0.015657538766318837,1,1
2023-01-05 23:00:00,91.56375705535092,24674.296302464973,0.007619330326867742,0.015630228276325653,0,1
2023-01-06 00:00:00,92.29721200127716,42707.53616044846,0.008010319470430469,0.013285389868960733,0,0
2023-01-06 01:00:00,91.46710245541236,107582.88106520103,-0.00899387454794739,0.014089088203610082,0,0
2023-01-06 02:00:00,92.75934447528053,6388.051052066724,0.014127943109360993,0.014147305250820232,0,0
2023-01-06 03:00:00,91.46827255336218,185912.8649011238,-0.01391851062792281,0.014206654579171998,0,0
2023-01-06 04:00:00,92.0142074266735,3127.25906085301,0.005968570938002703,0.014085011881704199,0,0
2023-01-06 05:00:00,94.03893923053819,18924.54252504654,0.022004556258099786,0.015115139005517865,0,1
2023-01-06 06:00:00,93.11685327161518,39668.678732369764,0.017368794396882,0.015287879641488419,1,1
2023-01-06 07:00:00,92.59884633098766,29172.794762026926,-0.005562977296027719,0.015123010402145188,0,1
2023-01-06 08:00:00,92.70038223004498,11817.071239476523,0.0010965136508764121,0.011654065222507086,0,0
2023-01-06 09:00:00,92.24292841246705,17887.863581049318,-0.004934756541161992,0.011984759396563151,0,0
2023-01-06 10:00:00,90.82177534667166,13453.560421351332,-0.015406634310661327,0.01323200136284271,0,0
2023-01-06 11:00:00,90.89312763515564,12217.629676151668,0.0007856297480602733,0.01274953246722406,0,0
2023-01-06 12:00:00,89.93665587752908,51513.6498426087,-0.010523037137261049,0.012558602553717328,0,0
2023-01-06 13:00:00,90.37158273771922,31477.09715634029,0.004835924306351816,0.011669830693534292,0,0
2023-01-06 14:00:00,89.54972166344174,11015.849790492814,-0.009094242342338034,0.012005328654416822,0,0
2023-01-06 15:00:00,90.94663858126722,54154.69083883716,0.0155993440501754,0.010816230138766156,0,0
2023-01-06 16:00:00,90.24339070416843,29950.446777456138,-0.007732532923362371,0.008936388953248987,0,0
2023-01-06 17:00:00,89.9617758108616,49655.38480298809,-0.003120615162056756,0.008894681279397522,0,0
2023-01-06 18:00:00,90.70262652371555,41341.77801739066,0.008235172173696698,0.009511631694025417,0,0
2023-01-06 19:00:00,89.59527052241914,9614.282084897592,-0.012208643164339552,0.010014326306377549,0,0
2023-01-06 20:00:00,89.80802339321008,12579.439316216434,0.0023745993460412944,0.009074088516286907,0,0
2023-01-06 21:00:00,90.99092326609801,46503.99980198951,0.013171427542824281,0.01014042215219711,0,0
2023-01-06 22:00:00,89.53735852194963,40553.21192603574,-0.015974832345612276,0.010896577026158651,0,0
2023-01-06 23:00:00,89.71162853766882,21570.855626667482,0.0019463385853230421,0.010780246438112567,0,0
2023-01-07 00:00:00,89.95374478753203,24768.485628938743,0.0026988279424842348,0.010395737214394024,0,0
2023-01-07 01:00:00,90.66601911277989,79036.4878065376,0.0079182287177731,0.009391280690655684,0,0
2023-01-07 02:00:00,89.55359174675078,12190.699588191155,-0.01226950710878082,0.009888337515731776,0,0
2023-01-07 03:00:00,88.380030781451,38066.78443118688,-0.013104566130842763,0.010633289722866155,0,0
2023-01-07 04:00:00,88.85016090088254,17994.246512093778,0.005319415656168977,0.010366569424729948,0,0
2023-01-07 05:00:00,89.12291727699126,17717.68897742849,0.0030698467323318607,0.009807757031141652,0,0
2023-01-07 06:00:00,89.35507610451751,66090.27252417663,0.0026049285034587667,0.009815486270883522,0,0
2023-01-07 07:00:00,89.67358067338672,50282.69941881204,0.0035644820949697585,0.008744566666792417,0,0
2023-01-07 08:00:00,89.0727455141504,49687.547928781925,-0.0067002472157849085,0.007421387036353324,0,0
2023-01-07 09:00:00,89.28852753332124,81265.65894943645,0.002422536971610036,0.007440297901692546,0,0
2023-01-07 10:00:00,89.55913648208845,22493.999002813816,0.0030307247329868126,0.007456615392238566,0,0
2023-01-07 11:00:00,88.9283254343047,43562.5437277146,-0.007043514180263678,0.007090969424754596,0,0
2023-01-07 12:00:00,90.59642029598923,16150.935350390246,0.018757745111447566,0.008667567265241531,0,0
2023-01-07 13:00:00,91.03475560254883,30459.900275319993,0.0048383292091178755,0.007093383553842923,0,0
2023-01-07 14:00:00,89.95935885094605,19338.572308627237,-0.011813034972026487,0.008413440884269284,0,0
2023-01-07 15:00:00,90.55898620367088,24269.99190042452,0.006665536086338297,0.00857405961416792,0,0
2023-01-07 16:00:00,89.68538026302039,39940.935344528385,-0.009646816702273214,0.009267046867670105,0,0
